TipusCasData,MunicipiDescripcio,SexeDescripcio,TipusCasDescripcio,NumCasos
06/11/2020,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,6
06/11/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,62
06/11/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,14
06/11/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu per ELISA,2
06/11/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu per Test Ràpid,2
06/11/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,13
06/11/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,1
06/11/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu per ELISA,8
06/11/2020,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,8
06/11/2020,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,5
06/11/2020,SANT ADRIÀ DE BESÒS,Home,Positiu per ELISA,1
06/11/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,36
06/11/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,9
06/11/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu per ELISA,4
06/11/2020,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,32
06/11/2020,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,10
06/11/2020,SANTA COLOMA DE GRAMENET,Home,Positiu per ELISA,1
06/11/2020,SANTA COLOMA DE GRAMENET,Home,Positiu per Test Ràpid,1
06/11/2021,BADALONA,Dona,Positiu PCR,2
06/11/2021,BADALONA,Dona,Positiu TAR,1
06/11/2021,BADALONA,Home,Positiu PCR,3
06/11/2021,BARCELONA,Dona,Positiu PCR,16
06/11/2021,BARCELONA,Dona,Positiu TAR,14
06/11/2021,BARCELONA,Dona,Positiu per ELISA,2
06/11/2021,BARCELONA,Home,Positiu PCR,13
06/11/2021,BARCELONA,Home,Positiu TAR,9
06/11/2021,BARCELONA,Home,Positiu per ELISA,4
06/11/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,1
06/11/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,5
06/11/2021,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,2
06/11/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,1
06/11/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu per ELISA,1
06/11/2021,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,1
06/11/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,2
06/11/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,1
06/12/2020,BADALONA,Dona,Positiu PCR,1
06/12/2020,BADALONA,Dona,Positiu TAR,2
06/12/2020,BADALONA,Home,Positiu PCR,4
06/12/2020,BADALONA,Home,Positiu per ELISA,1
06/12/2020,BARCELONA,Dona,Positiu PCR,14
06/12/2020,BARCELONA,Dona,Positiu TAR,18
06/12/2020,BARCELONA,Dona,Positiu per ELISA,7
06/12/2020,BARCELONA,Home,Positiu PCR,11
06/12/2020,BARCELONA,Home,Positiu TAR,14
06/12/2020,BARCELONA,Home,Positiu per ELISA,11
06/12/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,2
06/12/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,1
06/12/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,3
06/12/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu per ELISA,1
06/12/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,1
06/12/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu per ELISA,1
06/12/2020,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,1
06/12/2020,SANT ADRIÀ DE BESÒS,Home,Positiu per ELISA,2
06/12/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,4
06/12/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,2
06/12/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu per ELISA,1
06/12/2020,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,1
06/12/2020,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,5
06/12/2020,SANTA COLOMA DE GRAMENET,Home,Positiu per ELISA,1
06/12/2021,BADALONA,Dona,Positiu PCR,7
06/12/2021,BADALONA,Dona,Positiu TAR,4
06/12/2021,BADALONA,Home,Positiu PCR,14
06/12/2021,BADALONA,Home,Positiu TAR,9
06/12/2021,BARCELONA,Dona,PCR probable,1
06/12/2021,BARCELONA,Dona,Positiu PCR,55
06/12/2021,BARCELONA,Dona,Positiu TAR,65
06/12/2021,BARCELONA,Home,Positiu PCR,44
06/12/2021,BARCELONA,Home,Positiu TAR,53
06/12/2021,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,1
06/12/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,9
06/12/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,10
06/12/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,7
06/12/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,7
06/12/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,1
06/12/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,1
06/12/2021,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,2
06/12/2021,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,1
06/12/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,2
06/12/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,6
06/12/2021,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,1
06/12/2021,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,3
07/01/2021,BADALONA,Dona,Positiu PCR,20
07/01/2021,BADALONA,Dona,Positiu TAR,64
07/01/2021,BADALONA,Dona,Positiu per ELISA,2
07/01/2021,BADALONA,Home,Positiu PCR,22
07/01/2021,BADALONA,Home,Positiu TAR,68
07/01/2021,BADALONA,Home,Positiu per ELISA,4
07/01/2021,BARCELONA,Dona,PCR probable,2
07/01/2021,BARCELONA,Dona,Positiu PCR,216
07/01/2021,BARCELONA,Dona,Positiu TAR,332
07/01/2021,BARCELONA,Dona,Positiu per ELISA,37
07/01/2021,BARCELONA,Dona,Positiu per Test Ràpid,1
07/01/2021,BARCELONA,Home,PCR probable,5
07/01/2021,BARCELONA,Home,Positiu PCR,167
07/01/2021,BARCELONA,Home,Positiu TAR,332
07/01/2021,BARCELONA,Home,Positiu per ELISA,20
07/01/2021,BARCELONA,Home,Positiu per Test Ràpid,3
07/01/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,38
07/01/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,81
07/01/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per ELISA,1
07/01/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,26
07/01/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,53
07/01/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu per ELISA,1
07/01/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu per Test Ràpid,1
07/01/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,3
07/01/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,9
07/01/2021,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,3
07/01/2021,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,8
07/01/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,8
07/01/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,25
07/01/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu per ELISA,1
07/01/2021,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,11
07/01/2021,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,28
07/01/2021,SANTA COLOMA DE GRAMENET,Home,Positiu per ELISA,2
07/01/2022,BADALONA,Dona,Positiu PCR,44
07/01/2022,BADALONA,Dona,Positiu TAR,410
07/01/2022,BADALONA,Home,Positiu PCR,47
07/01/2022,BADALONA,Home,Positiu TAR,341
07/01/2022,BARCELONA,Dona,PCR probable,1
07/01/2022,BARCELONA,Dona,Positiu PCR,505
07/01/2022,BARCELONA,Dona,Positiu TAR,2798
07/01/2022,BARCELONA,Dona,Positiu per ELISA,2
07/01/2022,BARCELONA,Home,Positiu PCR,401
07/01/2022,BARCELONA,Home,Positiu TAR,2182
07/01/2022,BARCELONA,Home,Positiu per Test Ràpid,2
07/01/2022,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,1
07/01/2022,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,80
07/01/2022,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,525
07/01/2022,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,42
07/01/2022,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,445
07/01/2022,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,17
07/01/2022,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,57
07/01/2022,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,8
07/01/2022,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,57
07/01/2022,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,39
07/01/2022,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,241
07/01/2022,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,20
07/01/2022,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,169
07/02/2021,BADALONA,Dona,Positiu PCR,1
07/02/2021,BADALONA,Dona,Positiu TAR,5
07/02/2021,BADALONA,Dona,Positiu per ELISA,2
07/02/2021,BADALONA,Home,Positiu PCR,1
07/02/2021,BADALONA,Home,Positiu TAR,3
07/02/2021,BARCELONA,Dona,PCR probable,1
07/02/2021,BARCELONA,Dona,Positiu PCR,18
07/02/2021,BARCELONA,Dona,Positiu TAR,35
07/02/2021,BARCELONA,Dona,Positiu per ELISA,3
07/02/2021,BARCELONA,Home,PCR probable,1
07/02/2021,BARCELONA,Home,Positiu PCR,25
07/02/2021,BARCELONA,Home,Positiu TAR,35
07/02/2021,BARCELONA,Home,Positiu per ELISA,2
07/02/2021,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,1
07/02/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,9
07/02/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,4
07/02/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,4
07/02/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,4
07/02/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu per ELISA,1
07/02/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,2
07/02/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu per ELISA,1
07/02/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,2
07/02/2021,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,1
07/02/2021,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,2
07/02/2022,BADALONA,Dona,Positiu PCR,15
07/02/2022,BADALONA,Dona,Positiu TAR,137
07/02/2022,BADALONA,Home,Positiu PCR,10
07/02/2022,BADALONA,Home,Positiu TAR,133
07/02/2022,BARCELONA,Dona,Positiu PCR,168
07/02/2022,BARCELONA,Dona,Positiu TAR,879
07/02/2022,BARCELONA,Dona,Positiu per ELISA,2
07/02/2022,BARCELONA,Home,PCR probable,1
07/02/2022,BARCELONA,Home,Positiu PCR,105
07/02/2022,BARCELONA,Home,Positiu TAR,689
07/02/2022,BARCELONA,Home,Positiu per ELISA,1
07/02/2022,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,1
07/02/2022,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,22
07/02/2022,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,125
07/02/2022,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,3
07/02/2022,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,27
07/02/2022,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,93
07/02/2022,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,1
07/02/2022,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,19
07/02/2022,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,2
07/02/2022,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,12
07/02/2022,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,51
07/02/2022,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,2
07/02/2022,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,37
07/03/2020,BADALONA,Dona,Positiu PCR,1
07/03/2020,BADALONA,Home,Positiu PCR,1
07/03/2020,BARCELONA,Dona,Positiu PCR,3
07/03/2020,BARCELONA,Home,Positiu PCR,3
07/03/2020,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,1
07/03/2021,BADALONA,Dona,Positiu PCR,3
07/03/2021,BADALONA,Dona,Positiu TAR,5
07/03/2021,BADALONA,Dona,Positiu per ELISA,1
07/03/2021,BADALONA,Home,Positiu PCR,2
07/03/2021,BADALONA,Home,Positiu TAR,5
07/03/2021,BADALONA,Home,Positiu per ELISA,1
07/03/2021,BARCELONA,Dona,Positiu PCR,11
07/03/2021,BARCELONA,Dona,Positiu TAR,29
07/03/2021,BARCELONA,Home,Positiu PCR,11
07/03/2021,BARCELONA,Home,Positiu TAR,16
07/03/2021,BARCELONA,Home,Positiu per ELISA,6
07/03/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,5
07/03/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,1
07/03/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per ELISA,1
07/03/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,3
07/03/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,5
07/03/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu per ELISA,1
07/03/2021,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,1
07/03/2021,SANTA COLOMA DE GRAMENET,Dona,PCR probable,1
07/03/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,1
07/03/2021,SANTA COLOMA DE GRAMENET,Home,PCR probable,1
07/03/2022,BADALONA,Dona,PCR probable,1
07/03/2022,BADALONA,Dona,Positiu PCR,7
07/03/2022,BADALONA,Dona,Positiu TAR,39
07/03/2022,BADALONA,Dona,Positiu per ELISA,2
07/03/2022,BADALONA,Home,Positiu PCR,3
07/03/2022,BADALONA,Home,Positiu TAR,41
07/03/2022,BADALONA,Home,Positiu per ELISA,1
07/03/2022,BARCELONA,Dona,Positiu PCR,57
07/03/2022,BARCELONA,Dona,Positiu TAR,380
07/03/2022,BARCELONA,Dona,Positiu per ELISA,7
07/03/2022,BARCELONA,Home,PCR probable,2
07/03/2022,BARCELONA,Home,Positiu PCR,50
07/03/2022,BARCELONA,Home,Positiu TAR,248
07/03/2022,BARCELONA,Home,Positiu per ELISA,3
07/03/2022,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,10
07/03/2022,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,54
07/03/2022,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,2
07/03/2022,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,40
07/03/2022,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,6
07/03/2022,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,3
07/03/2022,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,3
07/03/2022,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,15
07/03/2022,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,16
07/04/2020,BADALONA,Dona,Positiu PCR,12
07/04/2020,BADALONA,Dona,Positiu per ELISA,5
07/04/2020,BADALONA,Home,PCR probable,1
07/04/2020,BADALONA,Home,Positiu PCR,9
07/04/2020,BADALONA,Home,Positiu TAR,1
07/04/2020,BARCELONA,Dona,Epidemiològic,8
07/04/2020,BARCELONA,Dona,PCR probable,8
07/04/2020,BARCELONA,Dona,Positiu PCR,151
07/04/2020,BARCELONA,Dona,Positiu TAR,1
07/04/2020,BARCELONA,Dona,Positiu per ELISA,11
07/04/2020,BARCELONA,Home,Epidemiològic,8
07/04/2020,BARCELONA,Home,PCR probable,11
07/04/2020,BARCELONA,Home,Positiu PCR,88
07/04/2020,BARCELONA,Home,Positiu TAR,2
07/04/2020,BARCELONA,Home,Positiu per ELISA,10
07/04/2020,BARCELONA,Home,Positiu per Test Ràpid,2
07/04/2020,L'HOSPITALET DE LLOBREGAT,Dona,Epidemiològic,1
07/04/2020,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,1
07/04/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,37
07/04/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per ELISA,2
07/04/2020,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,1
07/04/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,13
07/04/2020,SANT ADRIÀ DE BESÒS,Dona,Epidemiològic,1
07/04/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,2
07/04/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu per ELISA,2
07/04/2020,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,3
07/04/2020,SANT ADRIÀ DE BESÒS,Home,Positiu per ELISA,3
07/04/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,9
07/04/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu per ELISA,4
07/04/2020,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,11
07/04/2020,SANTA COLOMA DE GRAMENET,Home,Positiu per ELISA,1
07/04/2021,BADALONA,Dona,Positiu PCR,15
07/04/2021,BADALONA,Dona,Positiu TAR,6
07/04/2021,BADALONA,Dona,Positiu per ELISA,8
07/04/2021,BADALONA,Home,PCR probable,1
07/04/2021,BADALONA,Home,Positiu PCR,11
07/04/2021,BADALONA,Home,Positiu TAR,5
07/04/2021,BADALONA,Home,Positiu per ELISA,4
07/04/2021,BARCELONA,Dona,PCR probable,1
07/04/2021,BARCELONA,Dona,Positiu PCR,185
07/04/2021,BARCELONA,Dona,Positiu TAR,82
07/04/2021,BARCELONA,Dona,Positiu per ELISA,53
07/04/2021,BARCELONA,Dona,Positiu per Test Ràpid,2
07/04/2021,BARCELONA,Home,Positiu PCR,157
07/04/2021,BARCELONA,Home,Positiu TAR,73
07/04/2021,BARCELONA,Home,Positiu per ELISA,27
07/04/2021,BARCELONA,Home,Positiu per Test Ràpid,1
07/04/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,22
07/04/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,15
07/04/2021,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,2
07/04/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,24
07/04/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,16
07/04/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,1
07/04/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,1
07/04/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu per ELISA,3
07/04/2021,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,1
07/04/2021,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,2
07/04/2021,SANT ADRIÀ DE BESÒS,Home,Positiu per ELISA,1
07/04/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,7
07/04/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,6
07/04/2021,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,10
07/04/2021,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,5
07/04/2022,BADALONA,Dona,Positiu PCR,2
07/04/2022,BADALONA,Dona,Positiu TAR,16
07/04/2022,BADALONA,Dona,Positiu per ELISA,1
07/04/2022,BADALONA,Home,Positiu PCR,5
07/04/2022,BADALONA,Home,Positiu TAR,6
07/04/2022,BADALONA,Home,Positiu per ELISA,1
07/04/2022,BARCELONA,Dona,Positiu PCR,63
07/04/2022,BARCELONA,Dona,Positiu TAR,184
07/04/2022,BARCELONA,Dona,Positiu per ELISA,5
07/04/2022,BARCELONA,Home,PCR probable,2
07/04/2022,BARCELONA,Home,Positiu PCR,36
07/04/2022,BARCELONA,Home,Positiu TAR,96
07/04/2022,BARCELONA,Home,Positiu per ELISA,4
07/04/2022,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,1
07/04/2022,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,10
07/04/2022,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,15
07/04/2022,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,2
07/04/2022,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,10
07/04/2022,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,1
07/04/2022,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,3
07/04/2022,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,1
07/04/2022,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,3
07/04/2022,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,6
07/04/2022,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,1
07/04/2022,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,6
07/05/2020,BADALONA,Dona,Positiu PCR,6
07/05/2020,BADALONA,Dona,Positiu per ELISA,9
07/05/2020,BADALONA,Home,Positiu PCR,1
07/05/2020,BADALONA,Home,Positiu per ELISA,4
07/05/2020,BADALONA,Home,Positiu per Test Ràpid,1
07/05/2020,BARCELONA,Dona,Epidemiològic,4
07/05/2020,BARCELONA,Dona,PCR probable,3
07/05/2020,BARCELONA,Dona,Positiu PCR,33
07/05/2020,BARCELONA,Dona,Positiu per ELISA,38
07/05/2020,BARCELONA,Dona,Positiu per Test Ràpid,7
07/05/2020,BARCELONA,Home,Epidemiològic,6
07/05/2020,BARCELONA,Home,PCR probable,1
07/05/2020,BARCELONA,Home,Positiu PCR,26
07/05/2020,BARCELONA,Home,Positiu TAR,1
07/05/2020,BARCELONA,Home,Positiu per ELISA,20
07/05/2020,BARCELONA,Home,Positiu per Test Ràpid,7
07/05/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,4
07/05/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per ELISA,4
07/05/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per Test Ràpid,1
07/05/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,2
07/05/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu per ELISA,4
07/05/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu per Test Ràpid,1
07/05/2020,SANT ADRIÀ DE BESÒS,Home,Positiu per ELISA,1
07/05/2020,SANTA COLOMA DE GRAMENET,Home,Positiu per ELISA,1
07/05/2021,BADALONA,Dona,Positiu PCR,13
07/05/2021,BADALONA,Dona,Positiu TAR,4
07/05/2021,BADALONA,Dona,Positiu per ELISA,2
07/05/2021,BADALONA,Home,PCR probable,1
07/05/2021,BADALONA,Home,Positiu PCR,5
07/05/2021,BADALONA,Home,Positiu TAR,7
07/05/2021,BADALONA,Home,Positiu per ELISA,7
07/05/2021,BARCELONA,Dona,Positiu PCR,80
07/05/2021,BARCELONA,Dona,Positiu TAR,32
07/05/2021,BARCELONA,Dona,Positiu per ELISA,6
07/05/2021,BARCELONA,Dona,Positiu per Test Ràpid,6
07/05/2021,BARCELONA,Home,Positiu PCR,60
07/05/2021,BARCELONA,Home,Positiu TAR,36
07/05/2021,BARCELONA,Home,Positiu per ELISA,2
07/05/2021,BARCELONA,Home,Positiu per Test Ràpid,3
07/05/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,5
07/05/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,4
07/05/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per ELISA,1
07/05/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,8
07/05/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,5
07/05/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu per ELISA,1
07/05/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu per Test Ràpid,1
07/05/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,1
07/05/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,2
07/05/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu per ELISA,2
07/05/2021,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,1
07/05/2021,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,1
07/05/2021,SANT ADRIÀ DE BESÒS,Home,Positiu per ELISA,3
07/05/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,7
07/05/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,1
07/05/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu per ELISA,1
07/05/2021,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,5
07/05/2021,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,1
07/05/2022,BADALONA,Dona,Positiu PCR,2
07/05/2022,BADALONA,Dona,Positiu TAR,11
07/05/2022,BADALONA,Home,Positiu PCR,7
07/05/2022,BADALONA,Home,Positiu TAR,9
07/05/2022,BADALONA,Home,Positiu per ELISA,1
07/05/2022,BARCELONA,Dona,Positiu PCR,29
07/05/2022,BARCELONA,Dona,Positiu TAR,129
07/05/2022,BARCELONA,Dona,Positiu per ELISA,2
07/05/2022,BARCELONA,Home,Positiu PCR,32
07/05/2022,BARCELONA,Home,Positiu TAR,76
07/05/2022,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,3
07/05/2022,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,11
07/05/2022,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,6
07/05/2022,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,7
07/05/2022,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,6
07/05/2022,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,1
07/05/2022,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,7
07/05/2022,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,1
07/05/2022,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,4
07/06/2020,BARCELONA,Dona,Positiu PCR,11
07/06/2020,BARCELONA,Dona,Positiu per ELISA,11
07/06/2020,BARCELONA,Dona,Positiu per Test Ràpid,2
07/06/2020,BARCELONA,Home,PCR probable,1
07/06/2020,BARCELONA,Home,Positiu PCR,5
07/06/2020,BARCELONA,Home,Positiu per ELISA,6
07/06/2020,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,2
07/06/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,1
07/06/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,1
07/06/2020,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,1
07/06/2021,BADALONA,Dona,Positiu PCR,3
07/06/2021,BADALONA,Dona,Positiu TAR,1
07/06/2021,BADALONA,Dona,Positiu per ELISA,4
07/06/2021,BADALONA,Home,Positiu PCR,7
07/06/2021,BADALONA,Home,Positiu TAR,3
07/06/2021,BARCELONA,Dona,PCR probable,3
